,Komentar,Label
389,"Assalamualaikum @Muhammad Dzulfiqar  , maaf RUU KUHP zina belum disahkan. Maaf saudaraku,  seandainya ada mahasiswa yg mencium  bibir mahasiswi pacarnya & menggosokkan kelaminnya pada bagian tubuh mahasiswi pacarnya secara tertutup di kampus. Tapi mahasiswi pacarnya setuju & ketauan sama lainnya, apa  pebuatan mahasiswa tersebut termasuk pelanggaran & dapat ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021 sendiri ? Maaf saudaraku , RUU KUHP perzinahan belum disahkan.🙏😊",netral
390, @Muhammad Farhan  permendikbudristek 30 mengatur tentang penanganan dan pencegahan kekerasan seksual dikampus bukan mengatur tindakan asusila dikampus yang lahir dari latar belakang yg telah saya sampaikan diatas. Studi kasus anda sudah saya jelaskan menurut pandangan saya diatas. Secara jelas belum ada yg mengatur tentang tindakan asusila di indonesia. Permendikbudristek 30 juga tidak ada pelegalan zina.,positif
391,"Assalamualaikum @Muhammad Dzulfiqar  , maaf apabila ada mahasiswa mencium bibir mahasiswi secara tertutup & dengan persetujuan orang terkait di kampus . Apa perbuatan mahasiswa tersebut termasuk pelanggaran & dapat ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021 sendiri ? Maaf yaa, saya bicara Permendikbud no 30 tahun 2021 & bukan peraturan lainnya. Terimakasih, wassalamu'alaikum 🙏",netral
392,"Assalamualaikum @kodill chanell  ,maaf apabila ada mahasiswa mencium bibir mahasiswi  secara tertutup & dengan persetujuan orang terkait di kampus . Apa perbuatan mahasiswa tersebut termasuk pelanggaran & dapat ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021 sendiri ? Maaf yaa, saya bicara Permendikbud no 30 tahun 2021 & bukan peraturan lainnya. Terimakasih, wassalamu'alaikum 🙏",positif
393, @Muhammad Farhan  studi kasus sudah saya jawab ya sebelumya. Terimakasih.,positif
394,"Bingung sendiri ketika tak paham syariat 🤷🏻‍♂️
#risikoBERIKHTILATH",netral
395,"3 minggu yang lalu, pas gue sholat jumat, imam khotbahnya kaya begini nih... tabayun, baca bener2, baca kasus2 aja belum. Udah main klaim ini Permendikbudristek melegalkan zina. Hadeh.... nyesel gue jumatan.",negatif
396,mengmangtap waktunya kentu…,netral
397,Akhirnya...,netral
398,"POLA PEMIKIRAN SEMPIT

JANGANKAN SEKS BEBAS, BUDAYA OPEN BO DI KALANGAN MAHASISWI BANYAK KOK


BANYAK TUH TEMEN ANE AYAM KAMPUS TERUTAMA DI KAMPUS UIN

PAGINYA BERKERUDUNG

MALAMNYA BUKA WARUNG",negatif
399,"Lha kekerasan seksual itu kan mmg definisinya memang harus ""tanpa persetujuan korban"". Pada kemana sih logika yg nolak2? Gimana melawan kekerasan seksual kalau tidak boleh didefinisikan apa yg dimaksud dgn kekerasan seksual.",positif
400,Jangan mendekati zina. Itu adalah aturan yang pasti dan tidak perlu pasal uu dll. Suatu saat Demokrasi ini tdak layak lagi untuk di gunakan. Karena isi nya hanya kepentingan para petinggi saja. Sangat sedikit untuk kemaslahatan masyarakatnya. Dan saya rasa ini bisa di jadikan tameng oleh para oknum. Bahwa melakukan kekerasan seksual jangan menggunakan media. Skrang saja banyak yang ngomong ngawur.,negatif
401,The law is an art. Semakin rinci semakin mudah dibelokkan..,positif
402,TETAPKAN DULU APA YANG DIMAKSUD DENGAN KEKERASAN SEKSUALITAS.,netral
403,Lbih cock diterapkan dikemendikbud Dan DPR.,netral
404,SEKALIAN AJA PAKAIAN ANAK SEKOLAH DAN MAHASISWA.ROK NYA HARUS DI ATAS LUTUT.ATAU GANTI AJA MENTERI NYA.MUNGKIN YG INGIN MEMBUBARKAN  M U I. DIA IKUT JUGA,negatif
405,Inilah makanya para korban ragu utk melapor. Usulan uu perlindungan hukum utk para korban pun jd polemik. Pdhal tinggal direvisi. Maaf uu yg katanya waktu itu akan diusulkn oleh suatu partai itu gmn kbrnya?,positif
406,Presenter suka motong percakapan narasumber..jd kurang ngeh gitu,netral
407,"Kami sebagai ormas Islam mendukung  PERMEDIKBUDRISTEK no 30, tentang Kekerasan Seksual, Tapi kami Menolak pasal 5 ayat 2 & 3, yg ada kata TANPA PERSETUJUAN KORBAN,
Dan seharusnya Permendikbud Nadiem menghilangkan yg 3 kata... TANPA PERSETUJUAN KORBAN",positif
408,"Negara kacau, pejabatnya nyeleneh coba urus yg subtantif",negatif
409,Menteri Nadiem segera dipecat,negatif
410,"ranah mendikbud ya kekerasan seksual
kalau yg lain ya ranah kementerian perempuan dan anak",positif
411,permendikbud sudah benar jangan di revisi lanjut laksanakan,positif
412,"berbicara ideologi boleh saja sbg muslim,, tp fakta ttp hrus diterima,, kalau bicara ini seolah memojokkan islam,, islam yg mana apakah hanya islam yg punya kotak amal dan menganjurkan bersedekah??? 
     kbetulan saja mreka yg sesat adl saudara qt sesama muslim jika mjd isue besar krn ksalahan mreka ya bkn ksalahan pnegak hukum, itu adl masalah brsama yg hrus dhadapi brsama bgmn caranya qt mnertibkan muslim dg pemahamanya agar tdk sesat,, mulailah dr menyedikitkan mmbahas surga sbg imbalan dan neraka sbg hukuman krn yg lbh harus dibahas adl cara mngenali tuhan dan konsekuensinya serta mnganut agama brarti mngabdi pd tuhan bkn mmpertahankan imej atau mngejar surga,,",positif
413,"Duh, ini peraturan kekerasan sexual. Bukan peraturan penzinahan. Inikan 2 hal yg berbeda. Makanya ada kata2 ""Tanpa persetujuan korban"" kl ada persetujuan, yah bukan kekerasan sexual.",positif
414,"Kalimatx saja sdh bisa difahami,TANPA PERSETUJUAN KORBAN.ini yg bikin undang2, blm bisa bahasa indonesia yg baik dan benar kayakx..namax aja KORBAN ya jls pastilah dia tidak setuju,kalau ada unsur persetujuan itu namax OKNUM,bukan korban lagi namax.jdi kalimat nya seharusx direvisi,baik itu ditambahkan atau dihilangkan sama sekali kalimat itu.kalau mau tidak jdi perdebatan tambah lagi dengan kalimat baik dapat persetujuan ataupun tidak atas persetujuan korban itu baru benar",negatif
415,Degradasi moral,netral
416,"Itu sama dg zinah HARAM, kcuali ada setuju lawan",positif
417,Makin aneh saja Negeriku sekarang ini,netral
418,"Coba deh buat yg setuju sama permen pasal 5 ini , kalo si korban di ancam untuk bilang kalo tindakan kekerasan seksual tsbt atas dasar suka sama suka trus pelaku nggak kenai permen di kampus kenanya pasal tindak asusila , trus yg kena sypa ? Korban atau pelaku ?",positif
419,"Kan harus DIDEFINISIKAN apa artinya perbuatan yg termasuk dlm Kekerasan Seksual.. dan definisinya ya memang TANPA PERSETUJUAN KORBAN. Logika aja, wajar kalimat itu harus dicantumkan.",positif
420," @Dmitrii D ,yang senang mesum pasti marah dengan permendikbud karena mencolek dan meraba raba saja sudah ada sangsinya apalagi apalagi minta buka baju itu melanggar moral dan KUHP",positif
421," @Muhammad thohir  Oke sampai disini, berarti Permendikbud tersebut bentrok dengan UU tentang pornografi lainnya",netral
422,"Asal suka sama suka tidak masalah bukan ¯\_( ͡° ͜ʖ ͡°)_/¯, ""saya kan berseks bebas hanya mematuhi permendikbud membolehkannya""",positif
423," @Dmitrii D ,pasal mana yang bentrok coba sebutkan kalau kamu memeng ngerti.jangan2 kamu hanya mengikuti ulama kadron",positif
424," @Dmitrii D ,itu isi otak mesumnya ulama2 kadron yang tidak ada di dalam permendikbud",negatif
425," @Muhammad thohir  Ini contoh KUHPnya
""Setiap orang yang melakukan persetubuhan dengan orang yang bukan suami atau istrinya dipidana karena perzinaan dengan pidana penjara paling lama 1 (satu) tahun atau denda Kategori II.""

Permendikbud 30
l. menyentuh, mengusap, meraba, memegang, memeluk, mencium dan/atau menggosokkan bagian tubuhnya pada tubuh Korban tanpa persetujuan Korban;


m. membuka pakaian Korban tanpa persetujuan Korban;.

Di KUHP sudah dinyatakan secara gamblang/jelas, dan tidak ada keambiguan atau multitafsir bahwa SEKS BEBAS dilarang. 
Sedangkan di Permendikbud 30 didapati boleh melakukan kegiatan seksual ATAS PERSETUJUAN KORBAN seperti mencium dan menggesekkan kemaluan. Jadi sah sah saja bukan 😃 kalau saya mengimplementasikan Permendikbud 30 walaupun bentrok dengan KUHP. Jadi yg disalahkan KUHP nya atau Permendikbudnya yg ambigu dan perlu direvisi itu?",netral
426," @Dmitrii D  Anak Hukum Tertawa Melihat argumenmu.

Biar saya kutip salahsatu pasal kontroversial:
Pasal 5 ayat (2): Kekerasan Seksual sebagaimana dimaksud pada ayat (1) 
meliputi:
L. menyentuh, mengusap, meraba, memegang,
memeluk, mencium dan/atau menggosokkan bagian tubuhnya pada tubuh Korban tanpa persetujuan Korban

Sebenarnya Kesimpulan disini sudah sangat gamblang.
Permendikbud no 30 Tahun 2021 hanya Mengelompokan tindakan menjadi 2 jenis:
Yaitu tindakan Tanpa persetujuan korban, dan tindakan dengan persetujuan korban.

Apabila Tindakan dilakukan tanpa persetujuan korban, Maka itu adalah KEKERASAN SEKSUAL.
Dan Apabila Tindakan dilakukan dengan Persetujuan korban, Maka itu adakah BUKAN KEKERASAN SEKSUAL.

Permendikbud no 30 tahun 2021 Samasekali tidak mengatur Tindakan yang dilakukan dengan persetujuan korban.
Tidak melegalkan, dan tidak meng-ilegalkan. Alias ya Tidak diatur samasekali.
Anak Hukum Tertawa Melihat argumenmu.

Biar saya kutip salahsatu pasal kontroversial:
Pasal 5 ayat (2): Kekerasan Seksual sebagaimana dimaksud pada ayat (1) 
meliputi:
L. menyentuh, mengusap, meraba, memegang,
memeluk, mencium dan/atau menggosokkan bagian tubuhnya pada tubuh Korban tanpa persetujuan Korban

Sebenarnya Kesimpulan disini sudah sangat gamblang.
Permendikbud no 30 Tahun 2021 hanya Mengelompokan tindakan menjadi 2 jenis:
Yaitu tindakan Tanpa persetujuan korban, dan tindakan dengan persetujuan korban.

Apabila Tindakan dilakukan tanpa persetujuan korban, Maka itu adalah KEKERASAN SEKSUAL.
Dan Apabila Tindakan dilakukan tanpa Persetujuan korban, Maka itu adakah BUKAN KEKERASAN SEKSUAL.

Permendikbud no 30 tahun 2021 Samasekali tidak mengatur konsekuensi Tindakan yang dilakukan dengan persetujuan korban.
Tidak melegalkan, Tidak pula mengilegalkan, Alias TIDAK DIATUR SAMASEKALI.
""Argumentum a Contrario""

Jadi Kalo lu berpikir bahwa Tindakan yang dilakukan dengan persetujuan korban, Diperbolehkan Dalam Peemendikbud no 30, Maka itu adalah kesimpulan yang elu buat sendiri, Ga ada dasar nya.",positif
427," @Dewangga Putra  Oke terus buat apa ada frasa ""tanpa persetujuan korban"" 😂 ? Sebetulnya tanpa frasa tersebut kami pun paham pada peraturannya, ini kan menimbulkan polemik baru karena multitafsir dan kontradiksi dengan KUHP asusila lainnnya, jadi bentrok.

Yang namanya ""KORBAN"" pasti tidak akan setuju untuk dilecehkan, secara literatur bahasa Indonesia bukan KORBAN berarti namanya. Jadi frasa ""tanpa persetujuan korban"" tidak diperlukan, atau sebagai dampaknya oknum² akan memanfaatkan frasa tersebut sebagai alasan.

Korban [KBBI]
""orang, binatang, dan sebagainya yang menjadi menderita (mati dan sebagainya) akibat suatu kejadian, perbuatan jahat, dan sebagainya.""",negatif
428,Apa adakah korban yang setuju?,netral
429,UU dah ada dan jelas mestinya menrisex tidak perlu bikin aturan yg menimbulkan kegaduhan mknya makul moral dan agama tetap dikasih termasuk kegiatan agama/ kerohanian bukan malah dihapuuuus !,netral
430, @Kuad Iin  ....  ok,positif
431, @Kuad Iin  plis deh dari dulu juga ada kegiatan agama di sekolah dan kampus2 tapi ttp pelecehan seksual ada.,negatif
432," @Gabriella Indah Charista  YEEESS, very very very true",positif
433,"Saya tetap setuju bang, Karena kamu belum baca Peraturannya tetapi langsung bacod.

Padahal di Permendikbud udah dijelasin bahwa:

Persetujuan Korban sebagaimana dimaksud pada ayat (2)
huruf b, huruf f, huruf g, huruf h, huruf l, dan huruf m, dianggap tidak sah dalam hal Korban:
b. mengalami situasi dimana pelaku mengancam, memaksa, dan/atau menyalahgunakan kedudukannya;",positif
434,Persetujuan tidak berlaku apabila pelaku mengancam,negatif
435,"Baca lagi ya, dan pahami konsep consent itu seperti apa, ga sekadar setuju ga setuju di mulut. Baca lagi sebelum bacot",positif
436,"Ibu dewan, ada permenpun jk moralnya bejat tetap aja terjadi buuuk ! Tp jk dari kita semua dimulai dari keluarga menanamkan moral/ agama kurasa bisa sebagai pengendali  karena aku yakin agama apapun pasti melarang perzinaan ! Jk sampai perkosaan berarti tu sepihak mk pelakunya hrs lapor kan ada polisi ! Ibuk dewan ! Jk dg alasan suka sama suka gimana ? Apa boleh ?",positif
437,"YG ADA HANYA VISI MISI PRESIDEN ,MENTERI ITU HANYA MENJABARKAN DLM KEBIJAKKAN SHG BEGINILAH YG DIMAKSUD DG REVOLUSI MENTALNYA JOKOWI ITU.",netral
438,"yang jadi masalah itu 3 kata ""Tanpa Persetujuan Korban"" itu harus diganti....atau dihapus....",negatif
439,"Kesempatan,,,,,, goreng saja sampai gosong....biar pak jokowi jatuh.",netral
440,"begitulah kalau segalasesuatu diserah kepada yg bukan ahlinya, tunggulah kehancuranya",negatif
441,Kok  host ikut berpekulasi sebelum pergantian pembicara yg lain.,netral
442,"Menyentuh saja sdh haram ,ikutlah hukum Islam , Allah SWT sdh atur semuanya , aturan hdp",positif
443,logika rakyat indonesia: dilarang bawa senjata tajam > boleh bawa senjata api.,netral
444,Enak banget nih jika suka sama suka  ga masalah maen di kampus,negatif
445,PKS hanya engkau harapan rakyat Indonesia,netral
446,Kalau suka sama suka itu wilayah private perkara moral individu masing masing dan itu pendidikan mora masing masing,positif
447,"kenapa tdk menerapkan aturan tentang zinah dan perkosaan yg sudah aja, entar kalau aturan itu di terapkan , seolah olah kalau seizin perempuannya jadi boleh, ingat katanya negara pancasila, sila pertama ketuhanan yg yg maha esa lo! artinya mau perempuannya setuju mau ga setuju, selama mereka belum sah, sebagai pasangan ya mestinya tetap dilarang, tapi mau gimana lagi, menteri agamanya aja ngedukung! apa masih yakin negara kita negara pancasila??? Sila yg mna yg sudah diterapkan dg baik???????",netral
448,"Sebenarnya peraturan yg sdh ada cukup asal pelaksana aturan taat aturan, apalagi taat pada syariat",netral
449,"Haruskah tunggu ada korban, kita simak penyelesaiannya di pengadilan, siapa yang benar?",positif
450,Polemik macam ini menimbulkan kegaduhan dan keonaran,negatif
451,pks ini cman bikin gaduh buat mengalihkan isu goodbener jekartah yang anggota par tainya lagi bermasalah dengan formula e yang lg diusut kpk.........,negatif
452,Bagaimana bila sanak keluarga PKS ini menjadi korban Kekerasan Seksual? Saya rasa mereka akan mendukung Pelaku dan tidak menuntut pelaku.,positif
453,"hahaha pks takut kalau anggotanya digaruk permen ini, dgn dalih macam2. 🤣😂😅😇",netral
454,Lanjutkan Pak Menteri dgn Permendikbudristek itu. Klo ada yang robah ya tunggu aja,positif
455,Trgantung anaknya n ortunya yg paling penring ortu mndidik anak ahklak yg utama. Tr bukti kjadian.ortu ketat anak yg trjerumus banyak.yg orrunya biasa 2 saja anak 2 y selamat tr hindar dari pr gaulan bbas.aku y punya anak cewe dua alhamdulilah tamat  kuliah k bidanan k duanya. Trlepas prgaulan bebas.intinya nasip n rezeki anak n perbuatan ortu.kalau saya mnyikapi jangan sekali 2 di kasih makan dengan jlan yg tidak halal apa lagi koropsi. So oasti dampak k anak. Jangan salahkan anak. Renungi sudah bagus kah kita ortu ahklak n cari jlanya rezeki..,netral
456,Beettuull👍,positif
457,Miris banget gasi :(,negatif
458,"Menurut hukum, Logika tsb bener loh.

Apabila Undang undang hanya mengatur tentang senjata Tajam, dan tidak mengatur tentang Senjata api, Maka kesimpulannya senjata api diperbolehkan.
(Argumentum a contrario)",positif
459," @Dewangga Putra  tidak mengatur bukan berarti mengadvokasi/melegalkan, bisa jadi ada hukuman yang lebih luas/umum mengatur, intinya terkait legalitas perzinahan konsensual di kampus, sebelum/sesudah terbit permendikbud masih sama, tidak dilegalisasi/illegalisasi",positif
460," @Muhammad Hashirama  Lah, Kata siapa tidak mengatur bukan berarti melegalkan??
Itu kan kata ku sendiri.

Coba sekarang Buka google, Baca Apa itu Asas legalitas dalam hukum.

Selama belum ada peraturan yang melarangnya, Berarti suatu perbuatan dianggap LEGAL.",netral
461,"Suka sama suka atas perbuatan jinah SDH ada perundangan dan aturannya,klu suka sama suka itu bukan kekerasan",negatif
462,"KUHP
""Setiap orang yang melakukan persetubuhan dengan orang yang bukan suami atau istrinya dipidana karena perzinaan dengan pidana penjara paling lama 1 (satu) tahun atau denda Kategori II.""",netral
463,"Makanya di buat permendikbud, karna banyaknya pelaporan juga kasus, yg semakin darurat, di bikinlah perendikbud, yg menjadi badan hukum tentang kekerasan seksual, yg slama belum ada, karna realita kejadian,justru korban slalu di rugika dalam setiap kasus, ketika di melapor, karna tidak adanya uu perlindungan terhadap pelecehan!!",positif
464,"Klo istrimu & anakmu setuju sy gauli, itu kekerasan sexual tidak?",netral
465," @Ridwan Basuki  
-perselingkuhan dikenakan pasal 284 KUHP
-pemerkosaan dikenakan pasal 285 KUHP
-prostitusi dikenakan pasal 296 KUHP
Namun kegiatan seperti yang diatur dalam permendikbud dikti 30 tahun 2021 pasal 5, ini memang adalah kejahatan yang belum ada ketentuan hukum-nya.

Selama ini Kita memang tidak bisa menuntut apa yang dimuat dalam pasal ke-5. 
-Kekerasan seksual Verbal
-Kekerasan seksual Non Penetrasi
-Pengintip
-Body shaming
-Tindak Grepe-grepe
Dan untuk itu-lah Permen ini hadir. 
Bahkan dalam kasus penyebaran photo/video pribadi tanpa izin-pun itu kerap menjadikan korban sebagai terpidana. 

Bila anda mendengar pola pikir Politikus PKS, anda termasuk golongan mesum.",netral
466," @Ridwan Basuki  dalam pasal 295 KUHP baik korban maupun Pelaku Kekerasan Seksual akan dipidana paling lama 9 tahun. Begitu-pun bila kegiatan seksual itu didasari rasa suka sama suka. 

Namun dengan Permendikbud ini Korban tidak perlu terkena sanksi hukum, cukup pelaku.",netral
467," @breakpoint tv  Aku tdk butuh narasimu yg panjang lebar itu.
Yg aku butuhkan hanya hapuskan 3 kata itu. Tanpa persetujuan korban. Titik.
Permendikbud 30 itu sdh OK. 
Kecuali 3 kata itu.
Apa susahnya menghapus 3 kata itu? ☹️☹️☹️☹️",negatif
468, @Ridwan Basuki  artinya kamu setuju bila seks bebas dilarang tapi pemerkosaan diperbolehkan? Gitu kan mau-nya kamu?,netral
469," @Ridwan Basuki  kalau 3 kata itu dihapus, perbedaan dengan pasal 295 KUHP itu apa? Ngapain buat aturan lagi kalau toh sama dengan yang sudah ada?",negatif
470, @breakpoint tv  menrisex agar anggaran bs dikeluarkan dg alasan hasil penelitian !,positif
471, @M025_ INDRA  kenapa menrisex yg bikin payung hukum? Apa dah gak percaya dg hukum yg ada bahwa pemerkosa dg hukuman sampai ada yg dikebiri tu?  Dan mengapa makul tentang moral dan agama dikampus2 malah dihilangkan jk tujuan tuk menghindari pemerkosaan?,positif
472,Bapak yg dri pks  pelacur itu suka sama suka masa mau di hukum.. bapak harus bedakan lah antara orang yg tidak suka.. klo pelacuran y itu jelas hukuman nya neraka.. sedangkan klo yg di paksa ada salah satu korban yg di rugikan.. sedang klo yg suka sama suka itu saling di untungkan..,netral
473,Klo undang undang poligami mungkin PKS yg setuju duluan.. 😀,positif
474,TUJUAANNYA UNTUK MENCEGAH KEKERASAN SEKSUAL...KOK MALAH DIGORENG  MELEGALKAN PERZINAAN....OTAKNYA ORANG-ORANG PKS YANG PERLU DIBERSIHKAN....TAMBAH USIA KOK TAMBAH TUMPUL YA OTAKNYA POLITISI PKS...KALAU ADA DOSEN YANG JADI PENJAHAT KELAMIN SEBAIKNYA LANGSUNG DIKEBIRI ATAU DIRAJAM SAJA. DUNIA PENDIDIKAN TINGGI SANGAT DIRENDAHKAN....MANA SUARAMU BAPAK-BAPAK REKTOR...JANGAN BERLAGAK DUNGU....ATAU KALIAN MEMANG SUDAH DUNGU KARENA TERLALU SERING MENEMPEL-NEMPELKAN ANUMU....LAGI PULA NGAPAIN PAK NADIM NGURUSIN YANG BEGITUAN....PIKIRKAN SAJA KEBIJAKAN UNTUK MENINGKATKAN MUTU PERGURUAN TINGGI KITA.....KALAU URUSAN BEGINIAN INI KASIHKAN SAJA PADA PKS...PEMEGANG PINTU SURGA,positif
475,"Tujuan Permendikbud ini sebenarnya bagus, namun ada poin penting khususnya pada  Pasal 5 ayat 2 yg menjadi kontro versi dan menimbulkan multi tapsir. Jika memang masih bisa direfisi sebaiknya direfisi saja",netral
476,Merinding aku dgr sek d perbolehkan aku punya ank gadis semoga d jauhkan dari perbuatan gg keji dn seboga hati nya gg putih d jga sama allah misalnya ank d perkosa sama pacar sampe hamil apa tdk merasa malu tentu saja malu kalo mau bertagung jawap kalo sdh d  cicipi tau rasa mau lagi eak nya jadi pacar bendigan aku putusin,netral
477,"Suka sama suka itu sendiri msh bisa dipertanyakan, krn ada yg terpaksa utk dianggap suka, itu yg sngt dikhawatirkan",negatif
478,"Mungkin ini maksud dari rancangan pasal tentang ""memperkosa istri"" yang ramai dulu, buka zina tapi secara logika ttp aja salah",netral
479,intinya klu mui melarang mk permen itu hrus d hpus,negatif
480,"Pernyataan ""jika hubungan seksual secara non-konsensual maka tidak boleh"" tidak bisa di ubah menjadi ""jika hubungan seksual secara konsensual maka boleh"" karena ini pernyataan yang invalid. Gue akan membuktikanya dengan tabel kebenaran

Katakan ""hubungan seksual secara konsensual"" sebagai p dan ""boleh"" sebagai q. Maka jadinya seperti ini

~p -> ~q
p
---------------
.•. q

Atau kalo kita baca

Jika hubungan seksual secara non-konsensual maka tidak boleh

Hubungan seksual secara konsensual
---------------------------------

.•. Boleh

Mari kita gunakan tabel kebenaran:

p | q | ~p | ~q | ~p -> ~q

T    T    F     F         T
T    F    F     T         T
F    T    T     F         F
F    F    T     T         T

Catatan:

T: proposisi benar
F: proposisi salah

Berdasarkan tabel kebenaran di atas dapat kita lihat bahwa baris tabel kebenaran di mana ~p -> ~q dan p nya benar ada pada baris pertama dan kedua. Sayang sekali di baris kedua q nya salah. Ini artinya pernyataan nya benar meski demikian konklusi yang diambil salah. 

Jadi, dapat disimpulkan bahwa pernyataan:

Jika hubungan seksual secara non-konsensual maka tidak boleh

Hubungan seksual secara konsensual
---------------------------------

.•. Boleh

Adalah pernyataan yang invalid.",netral
481,Partai Kekerasan Seksual,netral
482,kalo PKS menolak berarti aturan yg dibuat sudah benar...lanjutkan,positif
483,"Doa kami rakyat Indonesia, semoga semua yang terlibat dalam aturan setan ini, akan mengalami nya sendiri
Anak atau istri nya selingkuh atau dihamili oleh orang lain atas dasar aturan yang mereka pemerintah legalkan

Ya Allah, segera kan pemerintahan Jokowi ini berakhir dengan kehinaan, aamiin",netral
484,Selalu main tafsir,netral
485,"Kesan di publik ::
1. Bisa menimbulkan polemik
2. Bisa menimbulkan prasangka tuk pengalihan isu yg sdg ramai",netral
486,Wah hancur moralnya kalo ZINA DILEGALKAN,negatif
487,Abaikan pks!,netral
488,"Assalamualaikum semua, maaf Permendikbudristek no 30 tahun 2021 sudah dibuat & ditandatangani Mendikbudristek yg terdapat frasa ""tanpa persetujuan korban"" dalam pasal 5. Maaf sebelumnya ,  seandainya  mahasiswa yg mencium  mahasiswi secara tertutup di kampus . Tapi mahasiswi tersebut setuju & perbuatan mereka ketauan sama lainnya, apa perbuatan mereka termasuk pelanggaran & ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021 ? 🙏😁😂",netral
489,"Muaantaabb.. skrng ""maen"" di kampus aman bro n sis, slama lw pade sama2 Nga'ngas, langsung Gaass.. 
Bwahahaha",negatif
490,Ingat Mas Mentri...buat aturan itu harus hati-hati. Karena kita khawatir jk suatu aturan bertentangan dgn aturan ALLAH mk pasti menuai adzab didunia maupun akhirat.,netral
491,"Kalau dua pihak setuju giatan e-esek maka tu bukanlah kekerasan/pemaksaan seksual. Kalau itu ja sih ya betul.
 Tapi hanya brenti di situ ja tu ga tolak pzinaan yang dipaksakan maupun perzinaan yang disetujui oleh dua pihak. Ni yang ga cegah terjadinya zina, ni yang ditentang. 🤔",netral
492,"Dlm tujuan pencegahan dan memberikan definisi yg pasti ttg kekerasan seksual, gak ada yg salah di ayat itu. Tafsir2 lain gak ada tempatnya dlm Permendikbud ini.",netral
493,"Terjadi ke ambiguan, seks bebas itu suka sama suka loh, tidak ada yg menjadi korbannya",netral
494,bagusnya di perbaiki jika memang salah,netral
495,"Doa mu sangat jahat, kamu bukan rakyat Indonesia.",netral
496," @Ummu Nayla  pasal mana yang membolehkan seks suka sama suka? Permebdikbud ini mengatur kekerasan seksual, tidak melegalkan perzinahan. 
Justru melindungi perempuan dari kejahatan seksual dosen, guru, ustadz, senior dll di lingkungan pendidikan.  Pakai logika, jangan kebencian membuta mata.",positif
497," @Gabriella Indah Charista  siapapun yang mendukung aturan setan itu ,maka dia juga termasuk di dalam doa umat Islam",negatif
498, @Ummu Nayla  WKWKKW iyaa deh,netral
499,"No 2 lg marak. Bikin kepo knp ditentang bngt. Coba klo diterapkan, siapa aja yg bakal kena tangkap y",netral
500," @M025_ INDRA  menrisek kok  bikin permen aneh mestinya bikin permen agar pendidikan nasional lebih maju dan cerdas, bisa merata ke seluruh wilayah Indonesia",negatif
501,"tidak dilegalkan, tapi permendikbudristek ini memang ranahnya bukan untuk menangani tindakan asusila tapi kekerasan seksual. kalau asusila kan ada persetujuan kedua belah pihak dan itu sudah ada peraturan yang lain yang dapat menangani hal ini.",positif
502," @Julidz  peraturan yg mana bro?setahu saya yg zina yg bisa di hukum di indonesia yaitu jika salah satu atau kedua pelakunya terikat perkawinan dengan orang lain,gak berlaku kalo kedua duanya single,itu pun merupakan delik aduan,artinya hanya bisa di proses lebih lanjut jika ada pengaduan suami/istri alias pasangan sah salah satu pelaku,seperti yg tertera pada pasal 284 KUHP",netral
503," @Julidz  ada rancangan uu kuhp soal perluasan aturan mengenai zina ini tpi bentuk nya masih RUU setahu saya yaitu kuhp pasal 417,makanya saya minta temen temen yg sekulib jangan protes soal ruu ini supaya cepat di sahkan,nanti kalo ada  aturan permendikbud atau uu kek di atas gak ribut ama kaum kons khususnya kaum islamis,gak capek ribut mulu",positif
504," @akhsan andi  Udah Ada Bang Pasal Perzinaan,Bisa Terikat Prostitusi Bahkan Berlapis Ke Perlindungan Anak Kalo Korbanya Masi Dibawah Umur,Secara Nasional Buat Yg Sama""Single Blm Ada Tp Kalo Secara Provinsi/Per Kota Udah Ada Masing""Hukumanya Entah Denda Atau Penjara,Cuma Ya Bagi Gw Uu Ini Bukan Buat Nanangin Tindakan Asusila Atau Zina,Uu Ini Buat Nangin Kekerasan Seksual Yg Dimana Korban Dalam Paksaan,Makanya Banyak Yg Mikir Ini Legalin Zina Padahal Konteksnya Beda,Dan Menurut Gw Knp Uu Zina Gabisa Buat Yg Sama""Single Karena Di Agama Lain Blm Tentu Ada Larangan,Setau Gw Yg Ngelarang Zina Secara Keseluruhan Cuma Ada Di Peraturan Agama Islam (Maksudnya Hanya Ada Ketentuanya Di Islam) Tp Gatau Kalo Agama Lain Ngelarang Tp Beda Konsepnya",positif
505," @akhsan andi  Iya Secara Nasional Baru RUU Tp Secara Peraturan Provinsi Atau Kota Itu Udah Ada,Ambil Contoh Ditangsel,Di Kota Gw Itu Kalo Ga Salah Kena Denda 2 Juta Kalo Ketauan Membuat Asusila Dikamar,Bisa Juga Penjara Kalo Berulang Kali Dan Ada Surat Perjanjianya",netral
