,Komentar,Label
472,"Cobo bikin permen kebiri donk, berani nggak pak... Kalau pengecut kita sih maklum gpp!",netral
473,Eee emang aneh..😂😂😂,negatif
474,Kenapa peraturan jadi peraturan sangean ya .itu yg bikin praturan .mesti di cek otak nya.😆,netral
475,"Mesti di tambahkan , point' nya jenis hubungan sexs apa pun di luar pernikahan maka tidak di benarkan . Jadi jelas . Kita tau bahwa di kampus juga banyak perzinahan dengan azas pacaran . Dan juga tindak aborsi",negatif
476,"Tanpa persetujuan korban, betapa gilanya yg mbuat undang2 ini.",negatif
477,"Bagaimana ya? Frasa ""tanpa persetujuan korban"" itu terlalu multitafsir,bisa saja diartikan berbeda dari maksud yang sesungguhnya.Apa tidak bisa di kaji lagi?",negatif
478,Namanya juga PKS otak nya di dengkul,negatif
479,"Kok bisa bisanya ngaku beragama tapi melintir kata kata, kaum munafikun, kekerasan seksual itu harus ada perlindungan hukumnya, bukan cuma di hukum secara akhirat",positif
480,Lu mau buka lapangan pekerjaan di aceh kalau gojek tutup?,netral
481,"Yg namanye KEKERASAN ato PELECEHAN itu terjadi di luar persetujuan salah satu pihak. Kesimpulan yg seharusnye, kalo ke 2 pihak setuju, itu BUKAN KEKERASAN ato PELECEHAN. Itu saja. Di luar itu, lain topik... 🤔❓",positif
482,"Assalamualaikum @swingvoter ,   apabila ada mahasiswa mencium, memperlihatkan kelamin , dll kepada mahasiswi pacarnya secara tertutup di kampus. Tapi mahasiswi pacarnya GAK SETUJU & perbuatan mahasiswa tersebut ketauan sama lainnya, maka perbuatan mahasiswa tersebut termasuk pelanggaran, pelecehan seksual, & dapat ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021, karena TANPA PERSETUJUAN mahasiswi pacarnya. Maaf berbeda dengan mahasiswa mencium, memperlihatkan kelamin, dll kepada mahasiswi pacarnya secara tertutup di kampus. Tapi mahasiswi pacarnya setuju & perbuatan mahasiswa tersebut ketauan sama lainnya, maka perbuatan mahasiswa tersebut sah, bukan pelanggaran, bukan pelecehan seksual (tapi zina), & gak dapat ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021, karena PERSETUJUAN mahasiswi pacarnya. Maaf  mahasiswa mencium, memperlihatkan kelamin, dll kepada mahasiswi pacarnya TANPA PERSETUJUAN orang terkait maka jadinya PELECEHAN SEKSUAL. Tapi mahasiswa mencium, memperlihatkan kelamin, dll kepada mahasiswi pacarnya dengan PERSETUJUAN orang terkait maka jadinya ZINA. Terimakasih, wassalamu'alaikum 🙏",netral
483,"Assalamualaikum @swingvoter  , maaf apabila mencium, memperlihatkan kelamin dll atas persetujuan, apakah termasuk sah & bukan pelanggaran menurut Permendikbudristek no 30 tahun 2021 ? Terimakasih, wassalamu'alaikum 🙏",netral
484,Mendikseks,netral
485,Assalamualaikum setuju & betul 🙏,positif
486,Waalaikumussalam. Yes,netral
487,Yang banyak diperkosa malah yg menutup aurat gimana tuh bu? Lihat tuh sampai dibuat museum untuk menunjukkan pakaian yg dipakai waktu kekerasan seksual terjadi. Masa kaga pernah dengar fetish baju agamis?,netral
488,"Bu itu semua ada di peraturan kampus masing2, kalau dibuat undang2 ya sulit, sebagai contoh kalau dibuat UU untuk tutup aurat,, kampus non muslim gimana? UU pornografi juga sudah ada, jangan suka fitnah",netral
489,"Lihat podcast dedy corbuzier aja bang pas sama mas nadiem sama mbak cinta laura,biar jelas semuanya",netral
490," @Danielle S  yakin yg menutup aurat? Ada data riil? Data lo ya, bukan museum yg bikin2 narasi doang. 

Lagipula korban perkosaan yg anda sebut menutup aurat itu hidup di lingkungan yg bersih jg ga? Lingkungan yg internetnya & info2 yg beredar ga ada ttg pornografi pornoaksi. Lingkungan yg melarang khalwat, ikhtilat, seks bebas, dan menghukum mati pezina & pemerkosa yg sdh menikah, merajam 100x pezina& pemerkosa yg blm menikah?",negatif
491," @Mita Jannah  Museum bikin narasi?!!  Sejak kapan bu? Membuat fakta dengan logika sendiri lantas memfitnah. Mantap bu, lanjutkan terus perjuanganmu !!! Hahahahahahahaha.",netral
492," @Danielle S  yes, narasi krn tdk komprehensif. Dan jelas2 logikanya ga jalan. 

Kalau lingkungannya penuh dg pembicaraan ttg seks, tontonan seks, pacaran suka2, ya jelas mau pakaian bagaimanapun ga ngefek ke pencegahan kekerasan seksual. Fetish pakaian apalah itu ya wajar

Dapat data pakaian yg di indonesia. Yg rok mini persentase sedikit. Ya iya zaman skrg rok mini bukan tren. Bukan berarti rok mini bukan pemicu. Lucu banget ini

Silakan baca komen awal sy. Sy tdk cuma mengatakan pornografi, tp khalwat, ikhtilat, pacaran, dsj jg pencetus kekerasan seksual",netral
493," @Mita Jannah  Ya, nanti jangan sampai kalo memiliki anak, saudara, kakak atau adik perempuan diperkosa kalau begitu. Dikunci di dalam rumah saja. Itu logika ibu bukan?",netral
494,Lu aja sendiri,netral
495,"Lihat podcast dedy corbuzier aja bang pas sama mas nadiem sama mbak cinta laura,biar jelas semuanya",netral
496,"Lihat podcast dedy corbuzier aja bang pas sama mas nadiem sama mbak cinta laura,biar jelas semuanya",netral
497,"Assalamualaikum semua,apabila ada mahasiswa mencium bibir  mahasiswi pacarnya & menggosokkan kelamin nya ke bagian tubuh mahasiswi pacarnya secara  tertutup di kampus. Tapi mahasiswi pacarnya SETUJU & perbuatan mahasiswa tersebut ketauan sama lainnya , maka perbuatan mahasiswa tersebut gak dapat ditindak lanjuti menurut Permendikbudristek no 30 tahun 2021, karena  PERSETUJUAN mahasiswi pacarnya. Berbeda dengan mahasiswi  pacarnya TIDAK SETUJU, maka perbuatan mahasiswa tersebut dapat ditindaklanjuti menurut Permendikbudristek no 30 tahun 2021 , karena TANPA PERSETUJUAN  mahasiswi pacarnya. Kesimpulannya mencium menggosokkan kelamin, dll gak termasuk pelanggaran & gak ditindak lanjuti asalkan  SETUJU  menurut Permendikbudristek no 30 tahun 2021. Maaf sebelumnya, RUU KUHP perzinahan Belum disahkan menjadi UU KUHP perzinahan. Terimakasih, wassalamu'alaikum 🙏😊",negatif
498,Nanti dikawin paksa dong. Balik ke zaman siti nurbaya.,netral
499,"Apa pun? Pemerkosaan itu jg hubungan seks lho bang. Tp itu tanpa persetujuan salah satu pihak. Itu kekerasan. Kalo mo pukul rata hubungan seks apa pun, si korban pemerkosaan bise kena sanksi jg. Itu sangat tidak adil... 🤔❓",netral
500," @swingvoter  tapi point' pemerkosaan sudah jelas tercantum di point pembahasaan nya . Ini yang saya maksud adalah jenis perzinahan , adapun kalau pemerkosaan kita sepakat sebaiknya pelakunya di hukum mati . Korban di rehabilitasi",positif
501,lu yg gila kali,netral
502, @Geralt F. Hartono  wkwkwk korban kok setuju....gila namanya..,netral
503,"Banyak pelaku yang mengatakan di pengadilan, mereka suka sama suka, alias dapat persetujuan dari korban.",netral
504,"Lihat podcast dedy corbuzier aja bang pas sama mas nadiem sama mbak cinta laura,biar jelas semuanya",netral
505,Seperti ngg ada kosakata lain...hhmmm..pusing,netral
506,"Tanpa persetujuan korban itu maknanya perkosa,

kalau sama-sama menyetujui itu namanya nikah.",positif
507,"""Tanpa persetujuan korban"" berarti ada unsur kekerasan. Si pelaku bisa kena sanksi. Kalo ada persetujuan? Ye artinye itu bukan kekerasan. Itu lain topik... 🤔❓",positif
508," @Kusuma Wardhani Mas'udah  tapi disitu tidak dijelaskan statusMU nikah atau diluar nikah, yang penting kalau sama² suka boleh zina 😂",netral
509,Kekerasan itu ada karena ada kebebasan seksual. Mikirnya cuma masalah cabang. Ga mikir akar masalah,netral
510,Ga butuh ocehan lu gua tau mana baik dan benar,netral
511,Yg jelas ngk setuju pasti partai poligami itu bos👍👍👍,negatif
512,"Solusinya bukan dgn ppks. Karena akar masalahnya itu cara pikir liberal. Seks suka sama suka ga disanksi, yg disanksi cuma yg kekerasan. Maunya bebas ""bermanfaat"". Ga ada permedikbud ini sj seks bebas sdh merajalela. Ini dipertegas ga ada hukuman bagi seks bebas",netral
513," @mbah jo asmoro  orang poligami di cibir, giliran Ada pelakor mingkem lu. Sakit lu",netral
514,"Kaum munafikun, pelaku pelcehan seksual yang tidak menyetujui ppks ini....",negatif
515,Sangat bermasalah kelompok agamis mendukung kekeraaan seksual dengan menolak pengesahan UU ini.,positif
516,Rakyat itu adalah hasil didikan dari politik dan lingkungan. Cuma jiwa pengecut yang melakukan kekerasan seksual,positif
517,Sangat bermasalah kelompok sekuler melegalkan seks bebas pdhl penyakit kelamin & aborsi merajalela,positif
518,coba aja kaum sekuler sedikit legowo ama rkuhp 417 gak banyak protes dan akhirnya cepat di sahkan mungkin ini permendikbud gak bakal di ributin ama kaum agamis khususnya islamis,positif
519, @Mita Jannah  Yang melegalkan seks bebas siapa? Yang mau aborsi siapa? Yang terkena penyakit kelamin siapa? Pentingnya pendidikan seks agar tidak mudah dibodohi dengan stigma pemerkosaan dan kekerasan seksual terjadi karena seks bebas. Anak 5 tahun yang kemarin mengalami kekerasan seksual apakah sudah mengerti seks bebas?,netral
520," @akhsan andi  coba saja kaum agamis berpikir sedikit kalau rkuhp 417 disahkan, lelaki diperkosa oleh nenek2 pun harus dipenjara. Jangan berpikir lelaki juga bisa bebas dari hukuman pasal ini. Malah akan menambah angka penculikan, kawin paksa, pemerkosaan, kekerasan seksual dan melarang wanita untuk berkarir seperti di Afghanistan dan negara2 Asia Tengah. Maaf kalau sekuler tidak bodoh.",netral
521, @Danielle S  kalo gitu maaf juga kalo kaum agamis nge cancel permendikbud ini,negatif
522, @Danielle S  karna omong kosong kalo kalian tidak pro zina,negatif
523," @akhsan andi  Wow udah salah, memfitnah. Wow.",netral
524, @akhsan andi  Silakan saja. Semoga yang terkena bukan anakmu juga.,negatif
525," @Danielle S  wow doanya bagus juga,makasih,oh iya saya minta maaf kalo anda memang tidak pro zina seperti kaum sekulib pada umumnya,sekali lagi saya minta maaf,semoga anak anda gak terkena  pelecehan seksual dan false accusation",positif
526,"oh iya saya cukup terkesima sebagai laki laki,tpi sayang saya bukan laki laki seperti itu,saya red pill sis . I don't invest in women",positif
527, @akhsan andi  Maksudnya bagaimana? Pake inggris tapi ga nyambung. Masalah kekerasan seksual terjadi bagi pria dan wanita.,netral
528," @Danielle S  saya balas balasan anda yg tadi,udah di hapus ya?maaf kalo gitu wkwkwk",netral
529, @akhsan andi  Ga dihapus. Balasannya apa? Ga ada di notif.,netral
530," @Danielle S  ada tadi agak panjang kesannya kek orang yg curhat ada kata kata laki laki hidung belang agak lupa karna sekarang udah ilang  di notif saya,tpi lupakan aja lah,saya udah males cuap cuap di sini gak bakal nyelesaiin apa pun juga",netral
531, @Danielle S  masih ada gimana?anda ini mau mempermainkan saya ya?red pill gerakan supremasi kulit putih?wkwkwk maaf ya saya mau ketawa,netral
532, @akhsan andi  Google aja bang. Lmao.,netral
533," @Danielle S  dan keknya komen anda tanpak menggeneralisir laki laki ,seolah olah tak pernah ada kasus pelecehan yg pernah di alami laki laki dan pelakunya adalah perempuan di indonesia",netral
534, @Danielle S  red pill gerakan yg percaya alien?wkwkwk udah mbak jangan ngelawak dah,netral
535, @akhsan andi  Antara Anda yg terlalu ikut2an bule tapi kaga tau artinya apa atau emang internet yg salah. 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,netral
536," @akhsan andi  Udah dikomen bang, makanya dibaca. Kebanyakan pelaku kasusnya di Indonesia lelaki.",netral
537, @akhsan andi  Liat tuh linknya. 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,netral
538, @Danielle S  google cari apa di google?,netral
539, @Danielle S  yaelah coba deh googling soal red pill movement,netral
540, @akhsan andi  Udah saya kasih link dibaca aja bang 🤣🤣🤣🤣🤣🤣,netral
541," @Danielle S  jadi di ralat ya,komen anda dari pelaku pelecehan seksual adalah laki laki jadi kebanyakan laki laki?wkwkwkwk",netral
542, @Danielle S  linknya mana sih?sorry saya bukan orang yg punya indra ke 6 yg bisa liat replyan gaib,netral
543,Gagal paham mas?,netral
544,"ah serah kalian lah,cuap cuap panjang disini juga gak bakal nyelesaiin apa apa,nyimak aja lah sampe drama ini selesai,siapa yg bakal menang kaum agamis islamis atau kaum sekulib",netral
545," @akhsan andi  Lmao. Dari argumen saja sudah terlihat motif nya ternyata apa. Maaf bang, sudah ada Afghanistan kalau mau hidup seperti Taliban. Dasar negara sudah jelas negara ini moderat.",netral
546, @Sayyidah Nisa  Mangga dicek lagi.,netral
547," @Danielle S  iya iya mbak,terserah,yg penting mbak juga tahu ini indonesia bukan California,di mana di sana sekulib bisa bikin aturan seperti yg merekq mau",netral
