,Komentar,Label,TOKENIZATION,STOP_REMOVAL,STEMMER,Komentar_Final
245,real bgt kekerasan seksual dikampus sdh darurat sekali kenapa ada oknum yg tdk setuju dg permendikbud ini dg alasan konotasi kata menghalalkan zina tragis sekali negri ini,positif,"['riil', 'bgt', 'kekerasan', 'seksual', 'dikampus', 'sdh', 'darurat', 'sekali', 'knp', 'ada', 'oknum', 'yg', 'tdk', 'setuju', 'dg', 'permendikbud', 'ini', 'dg', 'alesanya', 'konotasi', 'kata', 'menghalalkan', 'zinah', 'tragis', 'sekali', 'negri', 'ini']","['riil', 'bgt', 'kekerasan', 'seksual', 'dikampus', 'darurat', 'knp', 'oknum', 'tdk', 'setuju', 'permendikbud', 'alesanya', 'konotasi', 'menghalalkan', 'zinah', 'tragis', 'negri']","['riil', 'bgt', 'keras', 'seksual', 'kampus', 'darurat', 'knp', 'oknum', 'tdk', 'tuju', 'permendikbud', 'alesanya', 'konotasi', 'halal', 'zinah', 'tragis', 'negri']",riil bgt keras seksual kampus darurat knp oknum tdk tuju permendikbud alesanya konotasi halal zinah tragis negri
246,ini bikin ruu jangan disamain kyk bikin apps dong hehe kata bukan tanpa persetujuan mirip waktu kita baru install apps baru di smartphone hihihi ,netral,"['ini', 'bikin', 'ruu', 'jngan', 'disamain', 'kyk', 'bikin', 'apps', 'dong', 'hehe', 'kata', 'bukan', 'tanpa', 'persetujuan', 'mirip', 'waktu', 'kita', 'baru', 'install', 'apps', 'baru', 'di', 'smartphone', 'hihihi']","['ruu', 'jngan', 'disamain', 'kyk', 'apps', 'persetujuan', 'install', 'apps', 'smartphone', 'hihihi']","['ruu', 'jngan', 'disamain', 'kyk', 'apps', 'tuju', 'install', 'apps', 'smartphone', 'hihihi']",ruu jngan disamain kyk apps tuju install apps smartphone hihihi
247,permendikbudristek ini udah pantas di terapkan namun klu dengan cara pemaksaan dan kekerasan alias pemerkosaan nggak bisa di benarkan terkecuali keduanya sama sama suka dan sama sama senang bisa di terapkan permennya begitu pak terapkan saja asalkan sesuai dengan kaidah kaidah hukum dan norma norma kesopanan alias jangan di pertontonkan ,positif,"['permendikbudristek', 'ini', 'udah', 'pantas', 'di', 'terapkan', 'namun', 'klu', 'dgn', 'cara', 'pemaksaan', 'dn', 'kekerasan', 'alias', 'pemerkosaan', 'nggak', 'bsa', 'di', 'benarkan', 'terkecuali', 'keduanya', 'sama', 'sama', 'suka', 'dn', 'sama', 'sama', 'senang', 'bsa', 'di', 'terapkan', 'permennya', 'begitu', 'pak', 'terapkan', 'saja', 'asalkan', 'sesuai', 'dgn', 'kaedah', 'kaedah', 'hukum', 'dn', 'norma', 'norma', 'kesopanan', 'alias', 'jngan', 'di', 'pertontonkan']","['permendikbudristek', 'udah', 'terapkan', 'klu', 'pemaksaan', 'dn', 'kekerasan', 'alias', 'pemerkosaan', 'nggak', 'bsa', 'benarkan', 'terkecuali', 'suka', 'dn', 'senang', 'bsa', 'terapkan', 'permennya', 'terapkan', 'sesuai', 'kaedah', 'kaedah', 'hukum', 'dn', 'norma', 'norma', 'kesopanan', 'alias', 'jngan', 'pertontonkan']","['permendikbudristek', 'udah', 'terap', 'klu', 'paksa', 'dn', 'keras', 'alias', 'perkosa', 'nggak', 'bsa', 'benar', 'kecuali', 'suka', 'dn', 'senang', 'bsa', 'terap', 'permen', 'terap', 'sesuai', 'kaedah', 'kaedah', 'hukum', 'dn', 'norma', 'norma', 'sopan', 'alias', 'jngan', 'tonton']",permendikbudristek udah terap klu paksa dn keras alias perkosa nggak bsa benar kecuali suka dn senang bsa terap permen terap sesuai kaedah kaedah hukum dn norma norma sopan alias jngan tonton
248,hadeh bagai mana kalo akhirnya mereka jadi lgbt bukan gak mungkin asal tau aja bahkan di tempat sekelas pesantren aja banyak lgbt cuma diem diem aja ,negatif,"['hadeh', 'bagai', 'mana', 'kalo', 'ahirnya', 'mereka', 'jadi', 'lgbt', 'bukan', 'gak', 'mungkin', 'asal', 'tau', 'aja', 'bahkan', 'di', 'tempat', 'sekelas', 'pesantren', 'aja', 'byk', 'lgbt', 'cuma', 'diem', 'diem', 'aja']","['hadeh', 'ahirnya', 'lgbt', 'gak', 'sekelas', 'pesantren', 'byk', 'lgbt', 'diem', 'diem']","['hadeh', 'ahirnya', 'lgbt', 'gak', 'kelas', 'pesantren', 'byk', 'lgbt', 'diem', 'diem']",hadeh ahirnya lgbt gak kelas pesantren byk lgbt diem diem
249,mau tanya buktinya apa saya sendiri merasakannya teman saya di pesantren ada yang jadi belok karena tidak pernah melihat lawan jenis bahkan narapidana juga seprrti itu ,netral,"['mau', 'tanya', 'buktinya', 'aoa', 'aq', 'sendiri', 'merasakannya', 'teman', 'aq', 'di', 'pesantren', 'ada', 'yg', 'jadi', 'belok', 'krn', 'ndak', 'pernah', 'melihat', 'lawan', 'jenis', 'bahkan', 'narapidana', 'jga', 'seprrti', 'itu']","['buktinya', 'aoa', 'aq', 'merasakannya', 'teman', 'aq', 'pesantren', 'belok', 'ndak', 'lawan', 'jenis', 'narapidana', 'jga', 'seprrti']","['bukti', 'aoa', 'aq', 'rasa', 'teman', 'aq', 'pesantren', 'belok', 'ndak', 'lawan', 'jenis', 'narapidana', 'jga', 'seprrti']",bukti aoa aq rasa teman aq pesantren belok ndak lawan jenis narapidana jga seprrti
250, efek menteri asal comot gak jelas mungkin gak ada orang pandai di indonesia,netral,"['efek', 'mentri', 'asal', 'comot', 'gak', 'jelas', 'mungkin', 'gak', 'ada', 'org', 'pandai', 'di', 'indonesia']","['efek', 'mentri', 'comot', 'gak', 'gak', 'org', 'pandai', 'indonesia']","['efek', 'tri', 'comot', 'gak', 'gak', 'org', 'pandai', 'indonesia']",efek tri comot gak gak org pandai indonesia
251,mentri juga harus musyawarah ma mui nu muhamdiah biar deal jangan asal  aj comot ,netral,"['mentri', 'jga', 'hrs', 'musyawarah', 'ma', 'mui', 'nu', 'muhamdiah', 'biar', 'deal', 'jngan', 'asal', 'aj', 'comot']","['mentri', 'jga', 'hrs', 'musyawarah', 'ma', 'mui', 'nu', 'muhamdiah', 'deal', 'jngan', 'aj', 'comot']","['tri', 'jga', 'hrs', 'musyawarah', 'ma', 'mui', 'nu', 'muhamdiah', 'deal', 'jngan', 'aj', 'comot']",tri jga hrs musyawarah ma mui nu muhamdiah deal jngan aj comot
252,ancur nya iman ancur ahklak norma yg tekan semua yg terkait nya ga becus ngajar ngedidik murid nya melanggar pecat aja kasian disen yg bener murid yg bener oknum nya yg harus babad musnahkan,negatif,"['ancur', 'nya', 'iman', 'ancur', 'ahklak', 'norma', 'yg', 'tekan', 'semua', 'yg', 'terkait', 'nya', 'ga', 'becus', 'ngajar', 'ngedidik', 'murid', 'nya', 'melanggar', 'pecat', 'aja', 'kasian', 'disen', 'yg', 'bener', 'murid', 'yg', 'bener', 'oknum', 'nya', 'yg', 'hrs', 'babad', 'musnahkan']","['ancur', 'iman', 'ancur', 'ahklak', 'norma', 'tekan', 'terkait', 'ga', 'becus', 'ngajar', 'ngedidik', 'murid', 'melanggar', 'pecat', 'kasian', 'disen', 'bener', 'murid', 'bener', 'oknum', 'hrs', 'babad', 'musnahkan']","['ancur', 'iman', 'ancur', 'ahklak', 'norma', 'tekan', 'kait', 'ga', 'becus', 'ngajar', 'ngedidik', 'murid', 'langgar', 'pecat', 'kasi', 'sen', 'bener', 'murid', 'bener', 'oknum', 'hrs', 'babad', 'musnah']",ancur iman ancur ahklak norma tekan kait ga becus ngajar ngedidik murid langgar pecat kasi sen bener murid bener oknum hrs babad musnah
253,enak nih klo suka sama suka bebas gak di pidana kaya kucing kawin di mna aja ,netral,"['enak', 'nih', 'klo', 'suka', 'sama', 'suka', 'bebas', 'gak', 'di', 'pidana', 'kaya', 'kucing', 'kawin', 'di', 'mna', 'aja']","['enak', 'suka', 'suka', 'bebas', 'gak', 'pidana', 'kaya', 'kucing', 'kawin', 'mna']","['enak', 'suka', 'suka', 'bebas', 'gak', 'pidana', 'kaya', 'kucing', 'kawin', 'mna']",enak suka suka bebas gak pidana kaya kucing kawin mna
254,otak mesum menyerap frasa tanpa persetujuan yaitu berarti boleh melakukan kalo disetujui dalih seks bebas jadi tameng buat para kadrun otak mesum apa yg membuat kontroversi itu hanya negatif saja otaknya ya iyalah kalo konteks pelecehan dan kekerasan seks harusnya isi peraturan sudah benar kalo mau lari ke zina wani piro itu sdh ada undang prostitusi jg jadi mau di bikin apa lagi ,negatif,"['otak', 'mesum', 'menyerap', 'frase', 'tanpa', 'persetujuan', 'yaitu', 'berarti', 'boleh', 'melakukan', 'kalo', 'disetujui', 'dalih', 'sex', 'bebas', 'jadi', 'tameng', 'buat', 'para', 'kadrun', 'otak', 'mesum', 'aoa', 'yg', 'membuat', 'kontroversi', 'itu', 'cuma', 'negativ', 'saja', 'otaknya', 'ya', 'iyalah', 'kalo', 'konteks', 'pelecehan', 'dn', 'kekerasan', 'sex', 'harusnya', 'isi', 'peraturan', 'sdh', 'bnr', 'kalo', 'mau', 'lari', 'ke', 'zinah', 'wani', 'piro', 'itu', 'sdh', 'ada', 'undang', 'prostitusi', 'jg', 'jadi', 'mau', 'di', 'bikin', 'aoa', 'gy']","['otak', 'mesum', 'menyerap', 'frase', 'persetujuan', 'disetujui', 'dalih', 'sex', 'bebas', 'tameng', 'kadrun', 'otak', 'mesum', 'aoa', 'kontroversi', 'negativ', 'otaknya', 'iyalah', 'konteks', 'pelecehan', 'dn', 'kekerasan', 'sex', 'isi', 'peraturan', 'bnr', 'lari', 'zinah', 'wani', 'piro', 'undang', 'prostitusi', 'jg', 'aoa']","['otak', 'mesum', 'serap', 'frase', 'tuju', 'tuju', 'dalih', 'sex', 'bebas', 'tameng', 'kadrun', 'otak', 'mesum', 'aoa', 'kontroversi', 'negativ', 'otak', 'iya', 'konteks', 'leceh', 'dn', 'keras', 'sex', 'isi', 'atur', 'bnr', 'lari', 'zinah', 'wani', 'piro', 'undang', 'prostitusi', 'jg', 'aoa']",otak mesum serap frase tuju tuju dalih sex bebas tameng kadrun otak mesum aoa kontroversi negativ otak iya konteks leceh dn keras sex isi atur bnr lari zinah wani piro undang prostitusi jg aoa
255,kadrun doyan cabul gak terima mereka gak bisa mesum lagi gara aturan itu ,negatif,"['kadrun', 'doyan', 'cabul', 'gak', 'terima', 'mereka', 'gak', 'bsa', 'mesum', 'gy', 'gara', 'aturan', 'itu']","['kadrun', 'doyan', 'cabul', 'gak', 'terima', 'gak', 'bsa', 'mesum', 'gara', 'aturan']","['kadrun', 'doyan', 'cabul', 'gak', 'terima', 'gak', 'bsa', 'mesum', 'gara', 'atur']",kadrun doyan cabul gak terima gak bsa mesum gara atur
256,dalam keadaan darurat menyedihkan dilakukan oleh pendidik yang tidak terdidik ,negatif,"['dalem', 'keadaan', 'darurat', 'menyedihkan', 'dilakukan', 'oleh', 'pendidik', 'yg', 'ndak', 'terdidik']","['dalem', 'darurat', 'menyedihkan', 'pendidik', 'ndak', 'terdidik']","['dalem', 'darurat', 'sedih', 'didik', 'ndak', 'didik']",dalem darurat sedih didik ndak didik
257,usul pak mentri klu blh maha siswa di waktu ujian smester klu blm bisa blm uang dmester klu di blhkan ttap mask ujian sesudahnya ttp bayar seluruh maha siswa seluruh indonesia swasta maupun negeri demi situasi kopit pemulihan ekonomi org tua lg susah cari mkn cm usul mksh pak mentri thn  dan  atau byr stengah seluru jgn pilih klu blm ada uang klu di blhlkan ikut smseter atau ujian maha siswa mksih pak presiden,netral,"['usul', 'pak', 'mentri', 'klu', 'blh', 'maha', 'siswa', 'di', 'waktu', 'ujian', 'smester', 'klu', 'blm', 'bsa', 'blm', 'uang', 'dmester', 'klu', 'di', 'blhkan', 'ttap', 'mask', 'ujian', 'sesudahnya', 'ttp', 'bayar', 'seluruh', 'maha', 'siswa', 'seluruh', 'indonesia', 'swasta', 'maupun', 'negri', 'demi', 'situasi', 'kopit', 'pemulihan', 'ekonomi', 'org', 'tua', 'lg', 'susah', 'cari', 'mkn', 'cm', 'usul', 'mksh', 'pak', 'mentri', 'thn', 'dn', 'atau', 'byr', 'stengah', 'seluru', 'jgn', 'pilih', 'klu', 'blm', 'ada', 'uang', 'klu', 'di', 'blhlkan', 'ikut', 'smseter', 'atau', 'ujian', 'maha', 'siswa', 'mksih', 'pak', 'presiden']","['usul', 'mentri', 'klu', 'blh', 'maha', 'siswa', 'ujian', 'smester', 'klu', 'blm', 'bsa', 'blm', 'uang', 'dmester', 'klu', 'blhkan', 'ttap', 'mask', 'ujian', 'ttp', 'bayar', 'maha', 'siswa', 'indonesia', 'swasta', 'negri', 'situasi', 'kopit', 'pemulihan', 'ekonomi', 'org', 'tua', 'lg', 'susah', 'cari', 'mkn', 'cm', 'usul', 'mksh', 'mentri', 'thn', 'dn', 'byr', 'stengah', 'seluru', 'jgn', 'pilih', 'klu', 'blm', 'uang', 'klu', 'blhlkan', 'smseter', 'ujian', 'maha', 'siswa', 'mksih', 'presiden']","['usul', 'tri', 'klu', 'blh', 'maha', 'siswa', 'uji', 'smester', 'klu', 'blm', 'bsa', 'blm', 'uang', 'dmester', 'klu', 'blhkan', 'ttap', 'mask', 'uji', 'ttp', 'bayar', 'maha', 'siswa', 'indonesia', 'swasta', 'negri', 'situasi', 'kopit', 'pulih', 'ekonomi', 'org', 'tua', 'lg', 'susah', 'cari', 'mkn', 'cm', 'usul', 'mksh', 'tri', 'thn', 'dn', 'byr', 'stengah', 'seluru', 'jgn', 'pilih', 'klu', 'blm', 'uang', 'klu', 'blhlkan', 'smseter', 'uji', 'maha', 'siswa', 'mksih', 'presiden']",usul tri klu blh maha siswa uji smester klu blm bsa blm uang dmester klu blhkan ttap mask uji ttp bayar maha siswa indonesia swasta negri situasi kopit pulih ekonomi org tua lg susah cari mkn cm usul mksh tri thn dn byr stengah seluru jgn pilih klu blm uang klu blhlkan smseter uji maha siswa mksih presiden
258,melancarkan bisnis hotel ,negatif,"['melancarkan', 'bisnis', 'hotel']","['melancarkan', 'bisnis', 'hotel']","['lancar', 'bisnis', 'hotel']",lancar bisnis hotel
259,dah dengan sangat hormat mundur saja ,negatif,"['dah', 'dgn', 'amat', 'hormat', 'mundur', 'saja']","['dah', 'hormat', 'mundur']","['dah', 'hormat', 'mundur']",dah hormat mundur
260,peraturan ini berada dalam konteks kekerasan seksual bukan zina jadi beda konteks beda juga peraturannya mohon disimak sebelum komentar kata kekerasan itu sudah pas dengan istilah persetujuan jadi sebenarnya peraturan ini sudah matang ,positif,"['peraturan', 'ini', 'berada', 'dalem', 'konteks', 'kekerasan', 'seksual', 'bukan', 'zinah', 'jadi', 'beda', 'konteks', 'beda', 'jga', 'peraturannya', 'mhn', 'disimak', 'sebelum', 'komentar', 'kata', 'kekerasan', 'itu', 'sdh', 'pas', 'dgn', 'istilah', 'persetujuan', 'jadi', 'sebenarnya', 'peraturan', 'ini', 'sdh', 'matang']","['peraturan', 'dalem', 'konteks', 'kekerasan', 'seksual', 'zinah', 'beda', 'konteks', 'beda', 'jga', 'peraturannya', 'mhn', 'disimak', 'komentar', 'kekerasan', 'istilah', 'persetujuan', 'peraturan', 'matang']","['atur', 'dalem', 'konteks', 'keras', 'seksual', 'zinah', 'beda', 'konteks', 'beda', 'jga', 'atur', 'mhn', 'simak', 'komentar', 'keras', 'istilah', 'tuju', 'atur', 'matang']",atur dalem konteks keras seksual zinah beda konteks beda jga atur mhn simak komentar keras istilah tuju atur matang
261,peraturan pelecehan sexual nakarim dibikin celah utk sex bebas akalan aja hasil survey nanti korbannya yg rugi,negatif,"['peraturan', 'pelecehan', 'sexual', 'nakarim', 'dibikin', 'celah', 'utk', 'sex', 'bebas', 'akalan', 'aja', 'hasil', 'survey', 'nanti', 'korbannya', 'yg', 'rugi']","['peraturan', 'pelecehan', 'sexual', 'nakarim', 'dibikin', 'celah', 'sex', 'bebas', 'akalan', 'hasil', 'survey', 'korbannya', 'rugi']","['atur', 'leceh', 'sexual', 'nakarim', 'bikin', 'celah', 'sex', 'bebas', 'akal', 'hasil', 'survey', 'korban', 'rugi']",atur leceh sexual nakarim bikin celah sex bebas akal hasil survey korban rugi
262,bagus pak nadiem dgn peraturan ini gak ada lagi dosen cabul yg berani megang tangan atau pundak mahasiswinya tanpa izin ga ada lagi dosen genit yg manggil mahasiswinya sayang atau love you tanpa izin mahasiswinya karena kalau tdk dgn kata tanpa izin dosen cabul itu akan berdalih hanya memegang tangan saja hanya bergurau hanya memfoto dan ga akan bisa dipidana tapi dgn permen ini dosen cabul bakal gemeteran takut utk beraksi karena salah sedikit saja kalau tanpa izin mahasiswinya dosen cabul bisa kena pidana pelecehan seksual ,positif,"['oke', 'pak', 'nadiem', 'dgn', 'peraturan', 'ini', 'gak', 'ada', 'gy', 'dosen', 'cabul', 'yg', 'berani', 'megang', 'tangan', 'atau', 'pundak', 'mahasiswinya', 'tanpa', 'ijin', 'ga', 'ada', 'gy', 'dosen', 'genit', 'yg', 'manggil', 'mahasiswinya', 'syg', 'atau', 'love', 'you', 'tanpa', 'ijin', 'mahasiswinya', 'krn', 'klw', 'tdk', 'dgn', 'kata', 'tanpa', 'ijin', 'dosen', 'cabul', 'itu', 'akan', 'berdalih', 'cuma', 'memegang', 'tangan', 'saja', 'cuma', 'bergurau', 'cuma', 'memfoto', 'dn', 'ga', 'akan', 'bsa', 'dipidana', 'tapi', 'dgn', 'permen', 'ini', 'dosen', 'cabul', 'bakal', 'gemeteran', 'waswas', 'utk', 'beraksi', 'krn', 'salah', 'sedikit', 'saja', 'klw', 'tanpa', 'ijin', 'mahasiswinya', 'dosen', 'cabul', 'bsa', 'kena', 'pidana', 'pelecehan', 'seksual']","['oke', 'nadiem', 'peraturan', 'gak', 'dosen', 'cabul', 'berani', 'megang', 'tangan', 'pundak', 'mahasiswinya', 'ijin', 'ga', 'dosen', 'genit', 'manggil', 'mahasiswinya', 'syg', 'love', 'you', 'ijin', 'mahasiswinya', 'klw', 'tdk', 'ijin', 'dosen', 'cabul', 'berdalih', 'memegang', 'tangan', 'bergurau', 'memfoto', 'dn', 'ga', 'bsa', 'dipidana', 'permen', 'dosen', 'cabul', 'gemeteran', 'waswas', 'beraksi', 'salah', 'klw', 'ijin', 'mahasiswinya', 'dosen', 'cabul', 'bsa', 'kena', 'pidana', 'pelecehan', 'seksual']","['oke', 'nadiem', 'atur', 'gak', 'dosen', 'cabul', 'berani', 'megang', 'tangan', 'pundak', 'mahasiswi', 'ijin', 'ga', 'dosen', 'genit', 'manggil', 'mahasiswi', 'syg', 'love', 'you', 'ijin', 'mahasiswi', 'klw', 'tdk', 'ijin', 'dosen', 'cabul', 'dalih', 'pegang', 'tangan', 'gurau', 'foto', 'dn', 'ga', 'bsa', 'pidana', 'permen', 'dosen', 'cabul', 'gemeteran', 'waswas', 'aksi', 'salah', 'klw', 'ijin', 'mahasiswi', 'dosen', 'cabul', 'bsa', 'kena', 'pidana', 'leceh', 'seksual']",oke nadiem atur gak dosen cabul berani megang tangan pundak mahasiswi ijin ga dosen genit manggil mahasiswi syg love you ijin mahasiswi klw tdk ijin dosen cabul dalih pegang tangan gurau foto dn ga bsa pidana permen dosen cabul gemeteran waswas aksi salah klw ijin mahasiswi dosen cabul bsa kena pidana leceh seksual
263,permendikbudristekdikti  jelas ada pasal yang membolehkan zina maka harus direvisi pasal tersebut karena bertentangan dengan pancasila sila  yaitu ketuhanan yang maha esa tujuan baik jangan melawan syari at ,negatif,"['permendikbudristekdikti', 'jelas', 'ada', 'pasal', 'yg', 'membolehkan', 'zinah', 'maka', 'hrs', 'direvisi', 'pasal', 'tsb', 'krn', 'bertentangan', 'dgn', 'panca sila', 'sila', 'yaitu', 'ketuhanan', 'yg', 'maha', 'esa', 'tujuan', 'bae', 'jngan', 'melawan', 'syari', 'at']","['permendikbudristekdikti', 'pasal', 'membolehkan', 'zinah', 'hrs', 'direvisi', 'pasal', 'tsb', 'bertentangan', 'panca sila', 'sila', 'ketuhanan', 'maha', 'esa', 'tujuan', 'bae', 'jngan', 'melawan', 'syari', 'at']","['permendikbudristekdikti', 'pasal', 'boleh', 'zinah', 'hrs', 'revisi', 'pasal', 'tsb', 'tentang', 'panca sila', 'sila', 'tuhan', 'maha', 'esa', 'tuju', 'bae', 'jngan', 'lawan', 'syar', 'at']",permendikbudristekdikti pasal boleh zinah hrs revisi pasal tsb tentang panca sila sila tuhan maha esa tuju bae jngan lawan syar at
264,udh lah ganti aja menterinya sekolah pendidikan makin amburadul jaman skrg ,negatif,"['udh', 'lah', 'ganti', 'aja', 'menterinya', 'sekolah', 'pendidikan', 'makin', 'amburadul', 'jaman', 'skrg']","['udh', 'ganti', 'menterinya', 'sekolah', 'pendidikan', 'amburadul', 'jaman', 'skrg']","['udh', 'ganti', 'menteri', 'sekolah', 'didik', 'amburadul', 'jaman', 'skrg']",udh ganti menteri sekolah didik amburadul jaman skrg
265,hukum mati slesai lama amat,netral,"['hukum', 'mati', 'slesai', 'lama', 'amat']","['hukum', 'mati', 'slesai']","['hukum', 'mati', 'slesai']",hukum mati slesai
266,kita gawat daruat dikampus karenahukum tidak jalan kalau nadim makarim tidak mampu silakan mundur berikan kepada orang yang dianggap mampu sekali lagi kita ingatkan kampus adalah untuk memanusiakan manusia bukan untuk beternak pelacur ,negatif,"['kita', 'gawat', 'daruat', 'dikampus', 'karenahukum', 'ndak', 'jalan', 'klw', 'nadim', 'makarim', 'ndak', 'mampu', 'silahkan', 'mundur', 'berikan', 'ke pada', 'org', 'yg', 'dianggap', 'mampu', 'sekali', 'gy', 'kita', 'ingatkan', 'kampus', 'adalah', 'untk', 'memanusiakan', 'manusia', 'bukan', 'untk', 'beternak', 'pelacur']","['gawat', 'daruat', 'dikampus', 'karenahukum', 'ndak', 'jalan', 'klw', 'nadim', 'makarim', 'ndak', 'silahkan', 'mundur', 'ke pada', 'org', 'dianggap', 'ingatkan', 'kampus', 'untk', 'memanusiakan', 'manusia', 'untk', 'beternak', 'pelacur']","['gawat', 'daruat', 'kampus', 'karenahukum', 'ndak', 'jalan', 'klw', 'nadim', 'makarim', 'ndak', 'silah', 'mundur', 'ke pada', 'org', 'anggap', 'ingat', 'kampus', 'untk', 'manusia', 'manusia', 'untk', 'ternak', 'lacur']",gawat daruat kampus karenahukum ndak jalan klw nadim makarim ndak silah mundur ke pada org anggap ingat kampus untk manusia manusia untk ternak lacur
267,ada untung besar di lobang hidung dan lobang pantat lumayan buat bayar hutang ,netral,"['ada', 'untung', 'besar', 'di', 'lobang', 'hidung', 'dn', 'lobang', 'pantat', 'lumayan', 'buat', 'bayar', 'hutang']","['untung', 'lobang', 'hidung', 'dn', 'lobang', 'pantat', 'lumayan', 'bayar', 'hutang']","['untung', 'lobang', 'hidung', 'dn', 'lobang', 'pantat', 'lumayan', 'bayar', 'hutang']",untung lobang hidung dn lobang pantat lumayan bayar hutang
268,kasian sekali padahal keluarganya islami bgt eh dia dicomot sama jaringan islam liberal ,negatif,"['kasian', 'sekali', 'pada hal', 'keluarganya', 'islami', 'bgt', 'eh', 'dia', 'dicomot', 'sama', 'jaringan', 'islam', 'liberal']","['kasian', 'pada hal', 'keluarganya', 'islami', 'bgt', 'dicomot', 'jaringan', 'islam', 'liberal']","['kasi', 'pada hal', 'keluarga', 'islami', 'bgt', 'comot', 'jaring', 'islam', 'liberal']",kasi pada hal keluarga islami bgt comot jaring islam liberal
269,tapi kecebong tukang zina jadi bahagia ya bang kalo digerebek pas zina gabisa dijerat hukum ,negatif,"['tapi', 'kecebong', 'tukang', 'zinah', 'jadi', 'bahagia', 'ya', 'bang', 'kalo', 'digerebek', 'pas', 'zinah', 'gabisa', 'dijerat', 'hukum']","['kecebong', 'tukang', 'zinah', 'bahagia', 'bang', 'digerebek', 'zinah', 'gabisa', 'dijerat', 'hukum']","['kecebong', 'tukang', 'zinah', 'bahagia', 'bang', 'gerebek', 'zinah', 'gabisa', 'jerat', 'hukum']",kecebong tukang zinah bahagia bang gerebek zinah gabisa jerat hukum
270,kadrun ituh yg suka pake koteka ya bro,netral,"['kadrun', 'ituh', 'yg', 'suka', 'pake', 'koteka', 'ya', 'bro']","['kadrun', 'ituh', 'suka', 'pake', 'koteka']","['kadrun', 'ituh', 'suka', 'pake', 'koteka']",kadrun ituh suka pake koteka
271, myth randir zinahnya cebong dilindungi negara,netral,"['myth', 'randir', 'zinahnya', 'cebong', 'dilindungi', 'negara']","['myth', 'randir', 'zinahnya', 'cebong', 'dilindungi', 'negara']","['myth', 'randir', 'zinahnya', 'cebong', 'lindung', 'negara']",myth randir zinahnya cebong lindung negara
272,klo ngotot lanjut bisa meledak populasi di indonesia nie bakalan banyak anak hasil hubungan diluar nikah ,negatif,"['klo', 'ngotot', 'lanjut', 'bsa', 'meledak', 'populasi', 'di', 'indonesia', 'nie', 'bakalan', 'byk', 'anak', 'hasil', 'hubungan', 'diluar', 'nikah']","['ngotot', 'bsa', 'meledak', 'populasi', 'indonesia', 'nie', 'byk', 'anak', 'hasil', 'hubungan', 'diluar', 'nikah']","['ngotot', 'bsa', 'ledak', 'populasi', 'indonesia', 'nie', 'byk', 'anak', 'hasil', 'hubung', 'luar', 'nikah']",ngotot bsa ledak populasi indonesia nie byk anak hasil hubung luar nikah
273,setiap orang beda pemahaman klu ada kata tanpa persetujuan berarti klu setuju berarti boleh melakukan zina ,netral,"['setiap', 'org', 'beda', 'pemahaman', 'klu', 'ada', 'kata', 'tanpa', 'persetujuan', 'berarti', 'klu', 'setuju', 'berarti', 'boleh', 'melakukan', 'zinah']","['org', 'beda', 'pemahaman', 'klu', 'persetujuan', 'klu', 'setuju', 'zinah']","['org', 'beda', 'paham', 'klu', 'tuju', 'klu', 'tuju', 'zinah']",org beda paham klu tuju klu tuju zinah
274, dias channel kalau setuju dan melakukan zina sudah tidak memakai aturan permendikbud no  bisa di alihkan ke undang undang yang mengatur tentang zina ,netral,"['dias', 'channel', 'klw', 'setuju', 'dn', 'melakukan', 'zinah', 'sdh', 'ndak', 'memakai', 'aturan', 'permendikbud', 'no', 'bsa', 'di', 'alihkan', 'ke', 'undang', 'undang', 'yg', 'mengatur', 'tentang', 'zinah']","['dias', 'channel', 'klw', 'setuju', 'dn', 'zinah', 'ndak', 'memakai', 'aturan', 'permendikbud', 'no', 'bsa', 'alihkan', 'undang', 'undang', 'mengatur', 'zinah']","['dias', 'channel', 'klw', 'tuju', 'dn', 'zinah', 'ndak', 'pakai', 'atur', 'permendikbud', 'no', 'bsa', 'alih', 'undang', 'undang', 'atur', 'zinah']",dias channel klw tuju dn zinah ndak pakai atur permendikbud no bsa alih undang undang atur zinah
275, dias channel makanya dibaca baik baik suupaya pemahamannya menyeluruh gak setengah setengah ingat konteksnya bro muatan kata kekerasan itu mengandung persetujuan atau tidak ini kan bukan undang undang tentang zina beuh ,positif,"['dias', 'channel', 'makanya', 'dibaca', 'bae', 'bae', 'suupaya', 'pemahamannya', 'menyeluruh', 'gak', 'setengah', 'setengah', 'inget', 'konteksnya', 'bro', 'muatan', 'kata', 'kekerasan', 'itu', 'mengandung', 'persetujuan', 'atau', 'ndak', 'ini', 'kan', 'bukan', 'undang', 'undang', 'tentang', 'zinah', 'beuh']","['dias', 'channel', 'dibaca', 'bae', 'bae', 'suupaya', 'pemahamannya', 'gak', 'inget', 'konteksnya', 'muatan', 'kekerasan', 'mengandung', 'persetujuan', 'ndak', 'undang', 'undang', 'zinah', 'beuh']","['dias', 'channel', 'baca', 'bae', 'bae', 'suupaya', 'paham', 'gak', 'inget', 'konteks', 'muat', 'keras', 'kandung', 'tuju', 'ndak', 'undang', 'undang', 'zinah', 'beuh']",dias channel baca bae bae suupaya paham gak inget konteks muat keras kandung tuju ndak undang undang zinah beuh
